company_name,website,primary_category,subcategory,hq_country,status
openpyxl,https://openpyxl.readthedocs.io,Development,Excel Processing,UK,active
XlsxWriter,https://xlsxwriter.readthedocs.io,Development,Excel Processing,Ireland,active
ReportLab,https://www.reportlab.com,Development,PDF Generation,UK,active
pypdf,https://pypdf.readthedocs.io,Development,PDF Processing,Germany,active
scikit-image,https://scikit-image.org,Development,Image Processing,USA,active
imageio,https://imageio.readthedocs.io,Development,Image Processing,Netherlands,active
Wand,https://docs.wand-py.org,Development,Image Processing,South Korea,active
EasyOCR,https://github.com/JaidedAI/EasyOCR,AI/ML,OCR,Thailand,active
Kornia,https://kornia.readthedocs.io,AI/ML,Computer Vision,Spain,active
PyDub,https://github.com/jiaaro/pydub,Development,Audio Processing,USA,active
SoundFile,https://python-soundfile.readthedocs.io,Development,Audio Processing,Germany,active
GeoPandas,https://geopandas.org,Analytics,Geospatial,Netherlands,active
Folium,https://python-visualization.github.io/folium,Analytics,Mapping,USA,active
Shapely,https://shapely.readthedocs.io,Analytics,Geospatial,USA,active
PyProj,https://pyproj4.github.io/pyproj,Analytics,Geospatial,USA,active
Pendulum,https://pendulum.eustace.io,Development,Date/Time,Canada,active
Arrow,https://arrow.readthedocs.io,Development,Date/Time,USA,active
python-dateutil,https://dateutil.readthedocs.io,Development,Date/Time,USA,active
Tenacity,https://tenacity.readthedocs.io,Development,Retry Library,France,active
more-itertools,https://more-itertools.readthedocs.io,Development,Utilities,USA,active
Toolz,https://toolz.readthedocs.io,Development,Utilities,USA,active
Boltons,https://boltons.readthedocs.io,Development,Utilities,USA,active
Humanize,https://python-humanize.readthedocs.io,Development,Utilities,USA,active
Tabulate,https://github.com/astanin/python-tabulate,Development,CLI Tool,Russia,active
PrettyTable,https://github.com/jazzband/prettytable,Development,CLI Tool,USA,active
yfinance,https://github.com/ranaroussi/yfinance,Analytics,Financial Data,USA,active
Backtrader,https://www.backtrader.com,Analytics,Backtesting,Germany,active
QuantLib,https://www.quantlib.org,Analytics,Quantitative Finance,Italy,active
Google Cloud Python,https://cloud.google.com/python,Infrastructure,Cloud SDK,USA,active
SeleniumBase,https://seleniumbase.io,Testing,Browser Automation,USA,active
Helium,https://github.com/mherrmann/helium,Testing,Browser Automation,Germany,active
TextBlob,https://textblob.readthedocs.io,AI/ML,NLP,USA,active
Flair,https://github.com/flairNLP/flair,AI/ML,NLP,Germany,active
Stanza,https://stanfordnlp.github.io/stanza,AI/ML,NLP,USA,active
Django CMS,https://www.django-cms.org,CMS,Content Management,Germany,active
Wagtail,https://wagtail.org,CMS,Content Management,UK,active
pyzmq,https://pyzmq.readthedocs.io,Development,Messaging,USA,active
Twisted,https://twisted.org,Development,Networking,USA,active
Trio,https://trio.readthedocs.io,Development,Async Framework,Canada,active
AnyIO,https://anyio.readthedocs.io,Development,Async Framework,Finland,active
uvloop,https://github.com/MagicStack/uvloop,Development,Async Framework,Canada,active
Pint,https://pint.readthedocs.io,Development,Units Library,Argentina,active
schedule,https://schedule.readthedocs.io,Development,Task Scheduling,Germany,active
Python Telegram Bot,https://python-telegram-bot.org,Development,Bot Framework,Germany,active
discord.py,https://discordpy.readthedocs.io,Development,Bot Framework,USA,active
Tweepy,https://www.tweepy.org,Development,Social API,USA,active
Plumbum,https://plumbum.readthedocs.io,Development,CLI Tool,Israel,active
sh,https://sh.readthedocs.io,Development,Shell Scripting,USA,active
Pygments,https://pygments.org,Development,Syntax Highlighter,Germany,active
PyArrow,https://arrow.apache.org/docs/python,Data,Data Format,USA,active
Zarr,https://zarr.readthedocs.io,Data,Array Storage,UK,active
h5py,https://www.h5py.org,Data,HDF5 Interface,UK,active
fsspec,https://filesystem-spec.readthedocs.io,Data,Filesystem,USA,active
Intake,https://intake.readthedocs.io,Data,Data Catalog,USA,active
Fugue,https://fugue-tutorials.readthedocs.io,Data,Data Processing,USA,active
Bytewax,https://bytewax.io,Data,Stream Processing,USA,active
Evidently,https://www.evidentlyai.com,AI/ML,ML Monitoring,USA,active
whylogs,https://whylabs.ai/whylogs,AI/ML,ML Monitoring,USA,active
Alibi,https://docs.seldon.io/projects/alibi,AI/ML,XAI,UK,active
SHAP,https://shap.readthedocs.io,AI/ML,Explainability,USA,active
LIME,https://github.com/marcotcr/lime,AI/ML,Explainability,USA,active
Dask-ML,https://ml.dask.org,AI/ML,Distributed ML,USA,active
ONNX Runtime,https://onnxruntime.ai,AI/ML,Model Inference,USA,active
TPOT,https://epistasislab.github.io/tpot,AI/ML,AutoML,USA,active
AutoKeras,https://autokeras.com,AI/ML,AutoML,USA,active
FLAML,https://microsoft.github.io/FLAML,AI/ML,AutoML,USA,active
NNI,https://nni.readthedocs.io,AI/ML,AutoML,China,active
Ax Platform,https://ax.dev,AI/ML,Optimization,USA,active
Gymnasium,https://gymnasium.farama.org,AI/ML,Reinforcement Learning,USA,active
FastMCP,https://github.com/jlowin/fastmcp,AI/ML,MCP Framework,USA,active
Guidance,https://github.com/guidance-ai/guidance,AI/ML,Prompt Programming,USA,active
Mirascope,https://mirascope.io,AI/ML,LLM Toolkit,USA,active
Apache Beam,https://beam.apache.org,Data,Data Processing,USA,active
Acronis,https://www.acronis.com,Cloud Infrastructure,Backup & Disaster Recovery,Switzerland
Age Encryption,https://age-encryption.org,Security,Secrets Management,USA
Alibaba Cloud,https://alibabacloud.com,Cloud Infrastructure,Cloud Provider,China
Alluxio,https://www.alluxio.io,Data & Analytics,Distributed Storage,USA
Anthos,https://cloud.google.com/anthos,Cloud Infrastructure,Multi-Cloud Management,USA
Antrea,https://antrea.io,Cloud Infrastructure,Container Networking,USA
apko,https://github.com/chainguard-dev/apko,Security,Container Security,USA
Apptio,https://www.apptio.com,Cloud Infrastructure,FinOps & Cost Management,USA
Architect (arc.codes),https://arc.codes,Cloud Infrastructure,Serverless Framework,USA
Arcserve,https://www.arcserve.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
Axcient,https://axcient.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
Azure Arc,https://azure.microsoft.com/en-us/products/azure-arc,Cloud Infrastructure,Multi-Cloud Management,USA
Begin,https://begin.com,Cloud Infrastructure,Serverless Platform,USA
Binadox,https://binadox.com,Cloud Infrastructure,FinOps & Cost Management,USA
BOSH,https://bosh.io,DevOps,Infrastructure Automation,USA
Bottlerocket OS,https://bottlerocket.aws,Cloud Infrastructure,Container OS,USA
CDKTF,https://developer.hashicorp.com/terraform/cdktf,DevOps,Infrastructure as Code,USA
Cerebrium,https://www.cerebrium.ai,Cloud Infrastructure,ML Inference Platform,South Africa
Cleavr,https://cleavr.io,DevOps,Server Management,USA
Cloud Eagle,https://www.cloudeagle.ai,Cloud Infrastructure,FinOps & Cost Management,USA
CloudAware,https://cloudaware.com,Cloud Infrastructure,FinOps & Cost Management,USA
Cloudflare Workers,https://workers.cloudflare.com,Cloud Infrastructure,Serverless / Edge Computing,USA
CloudHealth (VMware),https://cloudhealth.vmware.com,Cloud Infrastructure,FinOps & Cost Management,USA
Cloudify,https://cloudify.co,Cloud Infrastructure,Cloud Orchestration,Israel
Cloudkeeper,https://www.cloudkeeper.com,Cloud Infrastructure,FinOps & Cost Management,India
Cloudron,https://www.cloudron.io,DevOps,Self-Hosted App Platform,Germany
CloudThread,https://www.cloudthread.io,Cloud Infrastructure,FinOps & Cost Management,USA
Cohesity,https://www.cohesity.com,Cloud Infrastructure,Backup & Data Management,USA
Commvault,https://www.commvault.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
Conduktor,https://www.conduktor.io,Data & Analytics,Kafka Management,UK
Coroot,https://coroot.com,DevOps,Observability,USA
Cosmonic,https://cosmonic.com,Cloud Infrastructure,WebAssembly Platform,USA
Cribl,https://cribl.io,DevOps,Observability Pipeline,USA
CrowdStrike Falcon,https://www.crowdstrike.com,Security,Cloud Security (CNAPP/EDR),USA
Datto,https://www.datto.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
DDoSify (Ddosify),https://ddosify.com,DevOps,Load Testing,Turkey
Digger,https://digger.dev,DevOps,Infrastructure as Code,UK
Driftctl,https://driftctl.com,DevOps,Infrastructure Drift Detection,France
Druva,https://www.druva.com,Cloud Infrastructure,Backup & Data Security,USA
Easypanel,https://easypanel.io,DevOps,Self-Hosted App Platform,Romania
Edge Delta,https://www.edgedelta.com,DevOps,Observability,USA
Elastic APM,https://www.elastic.co/observability/application-performance-monitoring,DevOps,Application Performance Monitoring,USA
Emissary-Ingress,https://www.getambassador.io/products/emissary-ingress,Cloud Infrastructure,Kubernetes Ingress,USA
Escape.tech,https://escape.tech,Security,DAST / API Security,France
Exivity,https://exivity.com,Cloud Infrastructure,FinOps & Cost Management,Netherlands
Exoscale,https://www.exoscale.com,Cloud Infrastructure,Cloud Provider,Switzerland
Extism,https://extism.org,Cloud Infrastructure,WebAssembly Plugin System,USA
Failure Flags,https://github.com/gremlin/failure-flags,DevOps,Chaos Engineering,USA
Fal.ai,https://fal.ai,Cloud Infrastructure,Serverless AI / ML Inference,USA
Fermyon Spin,https://www.fermyon.com/spin,Cloud Infrastructure,WebAssembly Serverless,USA
Firebolt,https://www.firebolt.io,Data & Analytics,Cloud Analytics Database,Israel
Flannel,https://github.com/flannel-io/flannel,Cloud Infrastructure,Container Networking,USA
Flatcar Linux,https://www.flatcar.org,Cloud Infrastructure,Container-Optimized OS,Germany
Flightcontrol,https://www.flightcontrol.dev,DevOps,Cloud Deployment Platform,USA
FluxCD,https://fluxcd.io,DevOps,GitOps / Continuous Delivery,USA
FreshStatus,https://freshstatus.io,DevOps,Status Page,India
Gloo Mesh,https://www.solo.io/products/gloo-mesh,Cloud Infrastructure,Service Mesh Management,USA
Headscale,https://github.com/juanfont/headscale,Cloud Infrastructure,VPN / Networking,Sweden
Helm Dashboard,https://github.com/komodorio/helm-dashboard,DevOps,Kubernetes Management,Israel
Helmfile,https://helmfile.readthedocs.io,DevOps,Kubernetes Package Management,USA
Hetzner Cloud,https://www.hetzner.com/cloud,Cloud Infrastructure,Cloud Provider,Germany
Holori,https://holori.com,Cloud Infrastructure,FinOps & Cost Management,France
Huawei Cloud,https://www.huaweicloud.com,Cloud Infrastructure,Cloud Provider,China
Hubble (Cilium),https://github.com/cilium/hubble,DevOps,Network Observability,USA
IBM Cloud,https://www.ibm.com/cloud,Cloud Infrastructure,Cloud Provider,USA
Imply (Apache Druid),https://imply.io,Data & Analytics,Real-Time Analytics,USA
JuiceFS,https://juicefs.com,Cloud Infrastructure,Distributed File System,China
Juju (Canonical),https://juju.is,DevOps,Infrastructure Orchestration,UK
k0rdent,https://k0rdent.io,Cloud Infrastructure,Multi-Cloud Kubernetes,USA
k6 Cloud,https://k6.io/cloud,DevOps,Load Testing Platform,Sweden
KICS (Checkmarx),https://kics.io,Security,IaC Security Scanning,Israel
Kluctl,https://kluctl.io,DevOps,Kubernetes GitOps,Germany
Komiser,https://www.komiser.io,Cloud Infrastructure,Cloud Resource Management,USA
KRO (Kube Resource Orchestrator),https://kro.run,Cloud Infrastructure,Kubernetes Automation,USA
Kube State Metrics,https://github.com/kubernetes/kube-state-metrics,DevOps,Kubernetes Monitoring,USA
Kubewarden,https://kubewarden.io,Security,Kubernetes Policy Engine,Spain
Latitude.sh,https://www.latitude.sh,Cloud Infrastructure,Bare Metal Cloud,Brazil
Lenses.io,https://lenses.io,Data & Analytics,Kafka Management,UK
Lightstep,https://lightstep.com,DevOps,Distributed Tracing,USA
Linode (Akamai),https://www.linode.com,Cloud Infrastructure,Cloud Provider,USA
Loft (vCluster),https://loft.sh,Cloud Infrastructure,Virtual Kubernetes Clusters,Germany
Mangum,https://github.com/jordaneremieff/mangum,Cloud Infrastructure,Serverless Adapter,USA
Mia-Platform,https://mia-platform.eu,DevOps,Internal Developer Platform,Italy
Morpheus Data,https://morpheusdata.com,Cloud Infrastructure,Cloud Management Platform,USA
MOSN,https://mosn.io,Cloud Infrastructure,Cloud-Native Proxy,China
Nakivo,https://www.nakivo.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
Naver Cloud,https://www.ncloud.com,Cloud Infrastructure,Cloud Provider,South Korea
Nebula (Defined Networking),https://github.com/slackhq/nebula,Cloud Infrastructure,Overlay Networking,USA
Netmaker,https://www.netmaker.io,Cloud Infrastructure,WireGuard Network Management,USA
Nighthawk,https://github.com/envoyproxy/nighthawk,DevOps,Load Testing,USA
Nitric.io,https://nitric.io,Cloud Infrastructure,Cloud Application Framework,Australia
Nullstone,https://nullstone.io,DevOps,Cloud Deployment Platform,USA
NumSpot,https://numspot.com,Cloud Infrastructure,Sovereign Cloud Provider,France
Open Policy Agent (OPA),https://www.openpolicyagent.org,Security,Policy Engine,USA
Oracle Cloud Infrastructure,https://www.oracle.com/cloud,Cloud Infrastructure,Cloud Provider,USA
Oxla,https://www.oxla.com,Data & Analytics,Analytical Database,Poland
Piku,https://github.com/piku/piku,DevOps,Self-Hosted PaaS,Portugal
Plane.so,https://plane.so,DevOps,Project Management,India
Ploi,https://ploi.io,DevOps,Server Management,Netherlands
Prisma Cloud (Palo Alto),https://www.paloaltonetworks.com/prisma/cloud,Security,CNAPP / Cloud Security,USA
Projen,https://projen.io,DevOps,Project Configuration,USA
Prometheus Operator,https://github.com/prometheus-operator/prometheus-operator,DevOps,Kubernetes Monitoring,USA
Prowler,https://prowler.com,Security,Cloud Security Posture Management,Spain
PyInfra,https://pyinfra.com,DevOps,Infrastructure Automation,UK
Resourcely,https://www.resourcely.io,DevOps,Infrastructure Guardrails,USA
Rubrik,https://www.rubrik.com,Cloud Infrastructure,Data Security & Backup,USA
Runpod,https://www.runpod.io,Cloud Infrastructure,GPU Cloud / Serverless AI,USA
AWS SAM CLI,https://aws.amazon.com/serverless/sam,DevOps,Serverless Framework,USA
Scaleway,https://www.scaleway.com,Cloud Infrastructure,Cloud Provider,France
Section.io,https://www.section.io,Cloud Infrastructure,Edge Cloud Platform,Australia
Seldon,https://www.seldon.io,Cloud Infrastructure,ML Model Serving,UK
SentinelOne,https://www.sentinelone.com,Security,Cloud Security / EDR,USA
Serverpilot,https://serverpilot.io,DevOps,Server Management,USA
Skupper,https://skupper.io,Cloud Infrastructure,Multi-Cluster Networking,USA
Snyk Container,https://snyk.io/product/container-vulnerability-management,Security,Container Security,USA
Spotinst (NetApp Spot),https://spot.io,Cloud Infrastructure,Cloud Cost Optimization,USA
StarBurst,https://www.starburst.io,Data & Analytics,Distributed Query Engine,USA
Steampipe,https://steampipe.io,Cloud Infrastructure,Cloud Governance & Query,USA
Submariner,https://submariner.io,Cloud Infrastructure,Multi-Cluster Networking,USA
Terrascan,https://runterrascan.io,Security,IaC Security Scanning,USA
TetraGon (Cilium Tetragon),https://tetragon.io,Security,Runtime Security (eBPF),USA
TFSec,https://aquasecurity.github.io/tfsec,Security,IaC Security Scanning,UK
Timoni,https://timoni.sh,DevOps,Kubernetes Package Manager,Romania
Titus (Netflix),https://netflix.github.io/titus,Cloud Infrastructure,Container Orchestration,USA
IBM Turbonomic,https://www.ibm.com/products/turbonomic,Cloud Infrastructure,Cloud Resource Optimization,USA
UpCloud,https://upcloud.com,Cloud Infrastructure,Cloud Provider,Finland
Veeam,https://www.veeam.com,Cloud Infrastructure,Backup & Disaster Recovery,USA
WasmTime,https://wasmtime.dev,Cloud Infrastructure,WebAssembly Runtime,USA
Weave Net,https://www.weave.works/docs/net,Cloud Infrastructure,Container Networking,UK
WunderGraph,https://wundergraph.com,DevOps,API Gateway / Federation,Germany
YouTrack (JetBrains),https://www.jetbrains.com/youtrack,DevOps,Project Management,Czech Republic
Zappa,https://github.com/zappa/Zappa,Cloud Infrastructure,Serverless Framework,USA
ZeroTier,https://www.zerotier.com,Cloud Infrastructure,Virtual Networking,USA
Zesty,https://zesty.io,Cloud Infrastructure,Cloud Cost Optimization,Israel
Apache Kafka (Conduktor),https://conduktor.io,Data & Analytics,Kafka Platform,UK
Calico VPP,https://projectcalico.docs.tigera.io/calico/latest/getting-started/kubernetes/vpp,Cloud Infrastructure,Container Networking,USA
ChaosNative (Litmus),https://chaosnative.com,DevOps,Chaos Engineering,India
CloudCustodian (Capital One),https://cloudcustodian.io,Cloud Infrastructure,Cloud Governance,USA
Helm Dashboard (Komodor),https://komodor.com,DevOps,Kubernetes Visibility,Israel
Woodpecker CI/CD,https://woodpecker-ci.org,DevOps,Open Source CI/CD,Germany
CrowdStrike Cloud Security,https://www.crowdstrike.com/platform/cloud-security,Security,CNAPP / CWPP,USA
Fermyon Technologies,https://www.fermyon.com,Cloud Infrastructure,WebAssembly Cloud,USA
Cloudflare Tunnel,https://developers.cloudflare.com/cloudflare-one/connections/connect-networks,Cloud Infrastructure,Secure Tunneling,USA
Cloudflare Zero Trust,https://developers.cloudflare.com/cloudflare-one,Security,Zero Trust Network Access,USA
Zarf,https://zarf.dev,DevOps,Airgap Kubernetes Packaging,USA
OpenKruise,https://openkruise.io,Cloud Infrastructure,Kubernetes Workload Management,China
KubeConform,https://github.com/yannh/kubeconform,DevOps,Kubernetes Manifest Validation,France
Conftest,https://www.conftest.dev,Security,Policy Testing for Configs,USA
Percona Operator,https://www.percona.com/software/percona-kubernetes-operators,Cloud Infrastructure,Database Operator for Kubernetes,USA
Patroni,https://github.com/patroni/patroni,Cloud Infrastructure,PostgreSQL HA,USA
Ory Kratos,https://www.ory.sh/kratos,Security,Identity Management,Germany
Ory Cloud,https://www.ory.sh,Security,Identity & Access Management,Germany
Wolfi OS,https://wolfi.dev,Security,Secure Container Base OS,USA
Cloud Native Buildpacks,https://buildpacks.io,DevOps,Container Build Tool,CNCF
Ko (Google),https://ko.build,DevOps,Go Container Build Tool,USA
Jib (Google),https://github.com/GoogleContainerTools/jib,DevOps,Java Container Build Tool,USA
Namespace Cloud,https://namespace.so,DevOps,Developer Cloud (CI & Builds),USA
Buddy CI,https://buddy.works,DevOps,CI/CD Automation,Poland
Liqo,https://liqo.io,Cloud Infrastructure,Multi-Cluster Kubernetes Federation,Italy
Clusterpedia,https://clusterpedia.io,Cloud Infrastructure,Multi-Cluster Resource Search,China
Vast.ai,https://vast.ai,AI/ML,GPU Cloud Marketplace,USA,active
Banana.dev,https://www.banana.dev,AI/ML,Serverless AI Inference,USA,active
Turbopuffer,https://turbopuffer.com,AI/ML,Vector Database,USA,active
LangSmith,https://smith.langchain.com,AI/ML,LLM Observability,USA,active
Traceloop,https://www.traceloop.com,AI/ML,LLM Observability,Israel,active
Phoenix (Arize),https://phoenix.arize.com,AI/ML,LLM Observability,USA,active
Pezzo AI,https://pezzo.ai,AI/ML,Prompt Management,Israel,active
AgentOps,https://www.agentops.ai,AI/ML,AI Agent Observability,USA,active
Marvin,https://www.askmarvin.ai,AI/ML,LLM Toolkit,USA,active
llama.cpp,https://github.com/ggerganov/llama.cpp,AI/ML,Local LLM Inference,Open Source,active
Llamafile,https://github.com/Mozilla-Ocho/llamafile,AI/ML,Local LLM Inference,USA,active
Superagent,https://www.superagent.sh,AI/ML,AI Agent Framework,USA,active
Fixie AI,https://fixie.ai,AI/ML,AI Agent Platform,USA,active
Steamship,https://www.steamship.com,AI/ML,LLM App Platform,USA,active
E2B,https://e2b.dev,AI/ML,Code Execution Sandbox,Czech Republic,active
Azure Machine Learning,https://azure.microsoft.com/en-us/products/machine-learning,AI/ML,ML Platform,USA,active
Amazon SageMaker,https://aws.amazon.com/sagemaker,AI/ML,ML Platform,USA,active
OpenLLMetry,https://www.traceloop.com/openllmetry,AI/ML,LLM Observability,Israel,active
PromptFlow,https://microsoft.github.io/promptflow,AI/ML,Prompt Engineering,USA,active
Lepton AI,https://www.lepton.ai,AI/ML,LLM Cloud Platform,USA,active
OctoAI,https://octo.ai,AI/ML,GenAI Cloud Platform,USA,active
NovitaAI,https://novita.ai,AI/ML,LLM Inference,USA,active
CoreWeave,https://www.coreweave.com,AI/ML,GPU Cloud,USA,active
Paperspace,https://www.paperspace.com,AI/ML,GPU Cloud,USA,active
Aporia,https://www.aporia.com,AI/ML,ML Monitoring,Israel,active
Superwise,https://superwise.ai,AI/ML,ML Monitoring,Israel,active
Deepchecks,https://deepchecks.com,AI/ML,ML Testing,Israel,active
DataKitchen,https://datakitchen.io,AI/ML,DataOps,USA,active
re:infer,https://reinfer.io,AI/ML,NLP Platform,UK,active
Hugging Face Spaces,https://huggingface.co/spaces,AI/ML,ML Deployment,USA,active
SuperAnnotate,https://superannotate.com,AI/ML,Data Labeling,USA,active
Toloka AI,https://toloka.ai,AI/ML,Data Labeling,Netherlands,active
CVAT,https://cvat.ai,AI/ML,Computer Vision Annotation,Open Source,active
Segments.ai,https://segments.ai,AI/ML,Data Labeling,Belgium,active
Kili Technology,https://kili-technology.com,AI/ML,Data Labeling,France,active
Datasaur,https://datasaur.ai,AI/ML,Data Labeling,USA,active
Appen,https://appen.com,AI/ML,Data Labeling,Australia,active
Giskard,https://www.giskard.ai,AI/ML,AI Testing,France,active
Lunary,https://lunary.ai,AI/ML,LLM Observability,France,active
Parea AI,https://www.parea.ai,AI/ML,LLM Evaluation,USA,active
Log10,https://log10.io,AI/ML,LLM Observability,USA,active
HoneyHive,https://honeyhive.ai,AI/ML,LLM Evaluation,USA,active
Glean,https://www.glean.com,AI/ML,Enterprise AI Search,USA,active
Moveworks,https://www.moveworks.com,AI/ML,Enterprise AI,USA,active
Writer,https://writer.com,AI/ML,Enterprise AI,USA,active
AI21 Labs,https://www.ai21.com,AI/ML,LLM API,Israel,active
Aleph Alpha,https://aleph-alpha.com,AI/ML,LLM API,Germany,active
Inflection AI,https://inflection.ai,AI/ML,LLM,USA,active
Adept AI,https://www.adept.ai,AI/ML,AI Agent,USA,active
AWS CodeWhisperer,https://aws.amazon.com/codewhisperer,AI/ML,AI Code Generation,USA,active
Codestral,https://mistral.ai/news/codestral,AI/ML,AI Code Generation,France,active
StarCoder,https://huggingface.co/bigcode/starcoder,AI/ML,AI Code Generation,USA,active
SWE-agent,https://swe-agent.com,AI/ML,AI Software Agent,USA,active
MetaGPT,https://github.com/geekan/MetaGPT,AI/ML,AI Agent Framework,China,active
BabyAGI,https://github.com/yoheinakajima/babyagi,AI/ML,AI Agent Framework,USA,active
AgentGPT,https://agentgpt.reworkd.ai,AI/ML,AI Agent Platform,USA,active
AutoGPT,https://autogpt.net,AI/ML,AI Agent Framework,USA,active
SuperAGI,https://superagi.com,AI/ML,AI Agent Framework,India,active
Letta,https://www.letta.com,AI/ML,AI Agent Framework,USA,active
Phidata,https://www.phidata.com,AI/ML,AI Agent Framework,USA,active
Smolagents,https://github.com/huggingface/smolagents,AI/ML,AI Agent Framework,USA,active
Agno,https://www.agno.com,AI/ML,AI Agent Framework,USA,active
Griptape,https://www.griptape.ai,AI/ML,AI Agent Framework,USA,active
Relevance AI,https://relevanceai.com,AI/ML,AI Agent Platform,Australia,active
Voiceflow,https://www.voiceflow.com,AI/ML,AI Chatbot Builder,Canada,active
Botpress,https://botpress.com,AI/ML,AI Chatbot Builder,Canada,active
Stack AI,https://www.stack-ai.com,AI/ML,AI App Builder,USA,active
Vapi AI,https://vapi.ai,AI/ML,Voice AI Platform,USA,active
Bland AI,https://www.bland.ai,AI/ML,Voice AI Platform,USA,active
Retell AI,https://www.retellai.com,AI/ML,Voice AI Platform,USA,active
PlayHT,https://play.ht,AI/ML,Voice AI,USA,active
Gladia,https://www.gladia.io,AI/ML,Speech AI,France,active
Speechmatics,https://www.speechmatics.com,AI/ML,Speech Recognition,UK,active
Rev AI,https://www.rev.ai,AI/ML,Speech-to-Text,USA,active
Symbl AI,https://symbl.ai,AI/ML,Conversation Intelligence,USA,active
Fireflies AI,https://fireflies.ai,AI/ML,Meeting AI,USA,active
Grain,https://grain.com,AI/ML,Meeting AI,USA,active
Mostly AI,https://mostly.ai,AI/ML,Synthetic Data,Austria,active
Gretel AI,https://gretel.ai,AI/ML,Synthetic Data,USA,active
Synthesis AI,https://synthesis.ai,AI/ML,Synthetic Data,USA,active
Hazy,https://hazy.com,AI/ML,Synthetic Data,UK,active
YData,https://ydata.ai,AI/ML,Synthetic Data,Portugal,active
Unstructured,https://unstructured.io,AI/ML,Data Processing,USA,active
Embedchain,https://embedchain.ai,AI/ML,RAG Framework,India,active
MyScale,https://myscale.com,AI/ML,Vector Database,China,active
AstraDB,https://www.datastax.com/products/datastax-astra,AI/ML,Vector Database,USA,active
Epsilla,https://epsilla.com,AI/ML,Vector Database,USA,active
Vald,https://vald.vdaas.org,AI/ML,Vector Search,Japan,active
InfinityDB,https://infiniflow.org,AI/ML,AI Search Engine,China,active
Voyage AI,https://www.voyageai.com,AI/ML,Embedding Models,USA,active
Jina AI,https://jina.ai,AI/ML,Embedding Models,Germany,active
Nomic AI,https://nomic.ai,AI/ML,Embedding Models,USA,active
Mixedbread AI,https://mixedbread.ai,AI/ML,Embedding Models,Germany,active
Salad Cloud,https://salad.com,AI/ML,GPU Cloud,USA,active
Shadeform,https://shadeform.ai,AI/ML,GPU Cloud Marketplace,USA,active
TensorDock,https://tensordock.com,AI/ML,GPU Cloud,USA,active
Massed Compute,https://massedcompute.com,AI/ML,GPU Cloud,UK,active
DataCrunch,https://datacrunch.io,AI/ML,GPU Cloud,Finland,active
FluidStack,https://www.fluidstack.io,AI/ML,GPU Cloud,UK,active
TypingMind,https://www.typingmind.com,AI/ML,LLM Chat UI,Singapore,active
LibreChat,https://www.librechat.ai,AI/ML,LLM Chat UI,Open Source,active
Msty,https://msty.app,AI/ML,Local LLM Client,Open Source,active
Xinference,https://inference.readthedocs.io,AI/ML,Local LLM Inference,China,active
Text Generation WebUI,https://github.com/oobabooga/text-generation-webui,AI/ML,Local LLM UI,Open Source,active
ExllamaV2,https://github.com/turboderp/exllamav2,AI/ML,LLM Inference,Open Source,active
Aphrodite Engine,https://github.com/PygmalionAI/aphrodite-engine,AI/ML,LLM Serving,Open Source,active
Unify AI,https://unify.ai,AI/ML,LLM Routing,UK,active
Not Diamond,https://www.notdiamond.ai,AI/ML,LLM Routing,USA,active
Martian,https://withmartian.com,AI/ML,LLM Routing,USA,active
NeMo Guardrails,https://github.com/NVIDIA/NeMo-Guardrails,AI/ML,LLM Safety,USA,active
HiddenLayer,https://hiddenlayer.com,AI/ML,AI Security,USA,active
Adversa AI,https://adversa.ai,AI/ML,AI Security,Israel,active
Robust Intelligence,https://www.robustintelligence.com,AI/ML,AI Security,USA,active
Triton Inference Server,https://developer.nvidia.com/triton-inference-server,AI/ML,ML Inference,USA,active
OpenVINO,https://www.intel.com/content/www/us/en/developer/tools/openvino-toolkit/overview.html,AI/ML,ML Inference,USA,active
TensorRT,https://developer.nvidia.com/tensorrt,AI/ML,ML Inference,USA,active
Lobe Chat,https://lobechat.com,AI/ML,LLM Chat UI,Open Source,active
TGI (HuggingFace),https://huggingface.co/docs/text-generation-inference,AI/ML,LLM Serving,USA,active
Oblivus,https://oblivus.com,AI/ML,GPU Cloud,USA,active
Apache Spark MLlib,https://spark.apache.org/mllib,AI/ML,ML Library,Open Source,active
Mosaic AI,https://www.databricks.com/product/machine-learning,AI/ML,ML Platform,USA,active
Bedrock (AWS),https://aws.amazon.com/bedrock,AI/ML,LLM API,USA,active
Google AI Studio,https://aistudio.google.com,AI/ML,LLM Development,USA,active
Mistral API,https://mistral.ai/api,AI/ML,LLM API,France,active
xAI Grok API,https://x.ai/api,AI/ML,LLM API,USA,active
DeepSeek API,https://platform.deepseek.com,AI/ML,LLM API,China,active
Qwen API,https://dashscope.aliyun.com,AI/ML,LLM API,China,active
Krutrim Cloud,https://cloud.olakrutrim.com,AI/ML,LLM Cloud,India,active
Sarvam AI,https://www.sarvam.ai,AI/ML,LLM API,India,active
Falcon LLM (TII),https://falconllm.tii.ae,AI/ML,LLM,UAE,active
Nebius AI,https://nebius.com/ai-studio,AI/ML,LLM Cloud,Cyprus,active
