company_name,website,primary_category,subcategory,hq_country,status
Formik,formik.org,Developer Tools,Form Management,United States,active
Final Form,final-form.org,Developer Tools,Form Management,United States,active
React PDF,react-pdf.org,Developer Tools,PDF Rendering in React,Spain,active
Recharts,recharts.org,Developer Tools,Charting Library,United States,active
Victory,formidable.com/open-source/victory,Developer Tools,Charting Library,United States,active
Nivo,nivo.rocks,Developer Tools,Charting Library,France,active
Chart.js,chartjs.org,Developer Tools,Charting Library,Canada,active
D3.js,d3js.org,Developer Tools,Data Visualization,United States,active
Visx,airbnb.io/visx,Developer Tools,Data Visualization,United States,active
dnd kit,dndkit.com,Developer Tools,Drag and Drop,Sweden,active
react-dnd,react-dnd.github.io,Developer Tools,Drag and Drop,United States,active
SortableJS,sortablejs.com,Developer Tools,Drag and Drop,Russia,active
cmdk,cmdk.paco.me,Developer Tools,Command Menu,United States,active
Vaul,vaul-drawer.vercel.app,Developer Tools,Drawer Component,United States,active
Sonner,sonner.emilkowal.ski,Developer Tools,Toast Notifications,Sweden,active
react-hot-toast,react-hot-toast.com,Developer Tools,Toast Notifications,Austria,active
next-intl,next-intl.com,Developer Tools,Next.js Internationalization,Germany,active
next-themes,github.com/pacocoursey/next-themes,Developer Tools,Theme Management,United States,active
next-pwa,ducanh2912.github.io/next-pwa,Developer Tools,PWA Plugin,United States,active
