company_name,website,primary_category,subcategory,hq_country,status
CycloneDX,https://cyclonedx.org,Security & Compliance,SBOM Standard,USA,active
SPDX,https://spdx.dev,Security & Compliance,License Standard,USA,active
Tines,https://www.tines.com,Security & Compliance,Security Automation,Ireland,active
Torq,https://torq.io,Security & Compliance,Security Automation,USA,active
Swimlane,https://swimlane.com,Security & Compliance,SOAR Platform,USA,active
Chronicle,https://chronicle.security,Security & Compliance,Security Analytics,USA,active
Panther Labs,https://panther.com,Security & Compliance,SIEM,USA,active
Matano,https://www.matano.dev,Security & Compliance,Security Data Lake,USA,active
Papertrail,https://www.papertrail.com,Monitoring & Observability,Log Management,USA,active
Logtail,https://betterstack.com/logtail,Monitoring & Observability,Log Management,Czech Republic,active
Observe Inc,https://observeinc.com,Monitoring & Observability,Observability Platform,USA,active
Buoyant,https://buoyant.io,Infrastructure & Cloud,Service Mesh,USA,active
Solo.io,https://www.solo.io,Infrastructure & Cloud,API Connectivity,USA,active
Ambassador Labs,https://www.getambassador.io,Developer Infrastructure,Kubernetes Tooling,USA,active
Loft Labs,https://loft.sh,Developer Infrastructure,Virtual Clusters,Germany,active
Giant Swarm,https://www.giantswarm.io,Infrastructure & Cloud,Managed Kubernetes,Germany,active
Kubermatic,https://www.kubermatic.com,Infrastructure & Cloud,Kubernetes Automation,Germany,active
Platform9,https://platform9.com,Infrastructure & Cloud,Managed Kubernetes,USA,active
Spectro Cloud,https://www.spectrocloud.com,Infrastructure & Cloud,Kubernetes Lifecycle,USA,active
Rafay,https://rafay.co,Infrastructure & Cloud,Kubernetes Operations,USA,active
D2IQ,https://d2iq.com,Infrastructure & Cloud,Kubernetes Platform,USA,active
Weaveworks,https://www.weave.works,Infrastructure & Cloud,GitOps,UK,active
Deepfence,https://deepfence.io,Security & Compliance,Cloud Security,USA,active
Lacework,https://lacework.com,Security & Compliance,Cloud Security,USA,active
Orca Security,https://orca.security,Security & Compliance,Cloud Security,USA,active
Contrast Security,https://www.contrastsecurity.com,Security & Compliance,Application Security,USA,active
DeepSource,https://deepsource.io,Developer Tools,Code Review,USA,active
SonarCloud,https://sonarcloud.io,Developer Tools,Code Quality,France,active
Codecov,https://codecov.io,Testing & QA,Code Coverage,USA,active
Coveralls,https://coveralls.io,Testing & QA,Code Coverage,USA,active
Coverity,https://scan.coverity.com,Developer Tools,Static Analysis,USA,active
Klocwork,https://www.perforce.com/products/klocwork,Developer Tools,Static Analysis,UK,active
Parasoft,https://www.parasoft.com,Testing & QA,Software Testing,USA,active
Broadcom CAST,https://www.broadcom.com,Testing & QA,Enterprise Testing,USA,active
Micro Focus UFT,https://www.microfocus.com/en-us/products/uft-one,Testing & QA,Test Automation,UK,active
Brainboard,https://brainboard.co,Developer Infrastructure,Infrastructure Visualization,France,active
Cloud 66,https://cloud66.com,DevOps & CI/CD,Deployment Automation,UK,active
Codeberg,https://codeberg.org,Developer Infrastructure,Git Hosting,Germany,active
AbstractAPI,https://abstractapi.com,Developer Infrastructure,Multi-purpose APIs,USA,active
BrowserCat,https://browsercat.com,Developer Tools,Headless Browser API,USA,active
Calendarific,https://calendarific.com,Developer Infrastructure,Holiday API,USA,active
CurrencyScoop,https://currencyscoop.com,Developer Infrastructure,Currency Data API,UK,active
Hook0,https://hook0.com,Developer Infrastructure,Webhooks Service,France,active
IPinfo,https://ipinfo.io,Developer Infrastructure,IP Data API,USA,active
Microlink,https://microlink.io,Developer Tools,Website Data API,USA,active
MockAPI,https://mockapi.io,Testing & QA,Mock REST API,Sweden,active
CraftMyPDF,https://craftmypdf.com,Developer Tools,PDF Generation API,Singapore,active
Doppio,https://doppio.sh,Developer Tools,PDF Generation API,USA,active
PDFBolt,https://pdfbolt.com,Developer Tools,PDF Conversion API,Unknown,active
CodeFactor,https://codefactor.io,Developer Tools,Automated Code Review,USA,active
Qase,https://qase.io,Testing & QA,Test Management,USA,active
Mergify,https://mergify.com,DevOps & CI/CD,Merge Automation,France,active
Squash Labs,https://squash.io,Testing & QA,Branch Testing,France,active
Logto,https://logto.io,Security & Compliance,Identity Management,UK,active
Kreya,https://kreya.app,Developer Tools,gRPC Client,Austria,active
DrawDB,https://drawdb.app,Developer Tools,Database Diagram Editor,USA,active
PDF-API,https://pdf-api.io,Developer Tools,PDF Automation API,Germany,active
Tavily AI,https://tavily.com,AI & ML,AI Search API,USA,active
Beam Cloud,https://beam.cloud,Developer Infrastructure,Serverless GPU,USA,active
Fine Dev,https://fine.dev,AI & ML,AI Agent Builder,Israel,active
Interval Dev,https://interval.com,Developer Tools,Internal Tools SDK,USA,active
Continue Dev,https://continue.dev,AI & ML,AI Coding Assistant,USA,active
Chainguard Images,https://images.chainguard.dev,Security & Compliance,Secure Container Images,USA,active
Tines Security,https://tines.com,Security & Compliance,Security Automation,Ireland,active
Torq IO,https://torq.io,Security & Compliance,Security Automation,USA,active
Robusta Dev,https://home.robusta.dev,Monitoring & Observability,Kubernetes Alerts,Israel,active
Litmus Chaos,https://litmuschaos.io,Testing & QA,Chaos Engineering,India,active
Xray Test Management,https://www.getxray.app,Testing & QA,Jira Test Management,Portugal,active
Kudo,https://kodo.io,Testing & QA,Kubernetes Testing,USA,active
Observability Platform,https://observe.ai,Monitoring & Observability,AI Conversation Analytics,USA,active
Netdata,https://netdata.cloud,Monitoring & Observability,Real-time Monitoring,Greece,active
Laminar AI,https://lmnr.ai,AI & ML,LLM Tracing,USA,active
Helicone AI,https://helicone.ai,AI & ML,LLM Observability,USA,active
MaximAI,https://getmaxim.ai,AI & ML,AI Agent Evaluation,USA,active
Kubeflow Katib,https://www.kubeflow.org/docs/components/katib,AI & ML,Hyperparameter Tuning,USA,active
KubeRay,https://ray-project.github.io/kuberay,AI & ML,Ray on Kubernetes,USA,active
TorchServe,https://pytorch.org/serve,AI & ML,Model Serving,USA,active
Seldon Core,https://seldon.io,AI & ML,ML Deployment,UK,active
Cortex Labs ML,https://cortex.dev,AI & ML,ML API Platform,USA,active
Guild AI,https://guild.ai,AI & ML,ML Experiment Tracking,USA,active
Hopsworks,https://hopsworks.ai,AI & ML,Feature Store,Sweden,active
Low-Code / No-Code tools,https://appsmith.com,Low-Code / No-Code,Internal Tools,USA,active
NocoBase,https://nocobase.com,Low-Code / No-Code,No-code Platform,China,active
Teable,https://teable.io,Low-Code / No-Code,Database Platform,China,active
Grist,https://getgrist.com,Low-Code / No-Code,Spreadsheet Database,USA,active
Manifest,https://manifest.build,Developer Infrastructure,Instant Backend,France,active
Windmill Dev,https://windmill.dev,Developer Infrastructure,Script Platform,France,active
QStash,https://upstash.com/qstash,Developer Infrastructure,Message Queue,USA,active
Defer,https://www.defer.run,Developer Infrastructure,Background Jobs,France,active
Modal Labs,https://modal.com,Developer Infrastructure,Serverless Functions,USA,active
Liveblocks,https://liveblocks.io,Developer Infrastructure,Collaborative APIs,France,active
ElectricSQL,https://electric-sql.com,Developer Infrastructure,Local-first Sync,UK,active
PowerSync,https://powersync.com,Developer Infrastructure,Data Sync,South Africa,active
RxDB,https://rxdb.info,Developer Tools,Local-first Database,Germany,active
Replicache,https://replicache.dev,Developer Infrastructure,Sync Framework,USA,active
Jazz Tools,https://jazz.tools,Developer Infrastructure,Local-first Platform,Germany,active
Tinybase,https://tinybase.org,Developer Tools,Reactive Data Store,UK,active
PGlite,https://pglite.dev,Data & Analytics,Embedded PostgreSQL,UK,active
Kysely,https://kysely.dev,Developer Tools,Type-safe SQL Builder,Finland,active
Sequelize,https://sequelize.org,Developer Tools,Node.js ORM,Germany,active
MikroORM,https://mikro-orm.io,Developer Tools,TypeScript ORM,Czech Republic,active
Mongoose ODM,https://mongoosejs.com,Developer Tools,MongoDB ODM,USA,active
Objection.js,https://vincit.github.io/objection.js,Developer Tools,SQL ORM,Finland,active
Knex.js,https://knexjs.org,Developer Tools,SQL Query Builder,USA,active
Tecton,https://tecton.ai,AI & ML,Feature Platform,USA,active
WhyLabs,https://whylabs.ai,AI & ML,AI Observability,USA,active
Arthur AI,https://arthur.ai,AI & ML,AI Monitoring,USA,active
Label Studio,https://labelstud.io,AI & ML,Data Labeling,USA,active
V7 Labs,https://www.v7labs.com,AI & ML,Data Labeling,UK,active
Encord,https://encord.com,AI & ML,Data Labeling,UK,active
DataLoop,https://dataloop.ai,AI & ML,Data Management,Israel,active
Landing AI,https://landing.ai,AI & ML,Computer Vision,USA,active
Snowflake,https://snowflake.com,Data & Analytics,Cloud Data Warehouse,USA,active
Databricks,https://databricks.com,Data & Analytics,Unified Analytics,USA,active
Keboola,https://keboola.com,Data & Analytics,Data Platform,Czech Republic,active
Soda Core,https://docs.soda.io,Data & Analytics,Data Quality,Netherlands,active
Validio,https://validio.io,Data & Analytics,Data Quality,Sweden,active
Bigeye,https://www.bigeye.com,Data & Analytics,Data Quality,USA,active
Acceldata,https://acceldata.io,Data & Analytics,Data Observability,India,active
Datafold,https://datafold.com,Data & Analytics,Data Observability,USA,active
SQLMesh,https://sqlmesh.com,Data & Analytics,Data Transformation,USA,active
Alation,https://alation.com,Data & Analytics,Data Catalog,USA,active
Select Star,https://selectstar.com,Data & Analytics,Data Catalog,USA,active
Castor,https://www.castordoc.com,Data & Analytics,Data Catalog,France,active
Secoda,https://secoda.co,Data & Analytics,Data Catalog,Canada,active
Sigma Computing,https://sigmacomputing.com,Data & Analytics,Analytics Platform,USA,active
Cube,https://cube.dev,Data & Analytics,Headless BI,USA,active
Hashboard,https://hashboard.com,Data & Analytics,Analytics Platform,USA,active
Equals,https://equals.com,Data & Analytics,Analytics Spreadsheet,USA,active
PopSQL,https://popsql.com,Data & Analytics,SQL Editor,USA,active
Hex Technologies,https://hex.tech,Data & Analytics,Data Notebook,USA,active
Mode Analytics,https://mode.com,Data & Analytics,Analytics Platform,USA,active
Klipfolio,https://klipfolio.com,Data & Analytics,Dashboard Tool,Canada,active
Geckoboard,https://geckoboard.com,Data & Analytics,Business Dashboard,UK,active
Databox,https://databox.com,Data & Analytics,Business Dashboard,USA,active
JetAdmin,https://jetadmin.io,Low-Code / No-Code,Internal Tools,USA,active
Flatlogic,https://flatlogic.com,Low-Code / No-Code,CRUD App Generator,USA,active
